year,player_name,sg_total,sg_off_the_tee,sg_approach,sg_around_green,sg_putting,driving_distance,driving_accuracy,greens_in_regulation,scoring_average,money_earned,final_season_rank,sg_tee_to_green
2022,Charley Hoffman,-0.593,0.008,-0.107,-0.061,-0.434,309.6,50.32,65.22,71.51,554475.0,,-0.16
2022,Chase Seiffert,-0.289,0.003,0.186,0.001,-0.479,289.7,63.37,66.01,71.067,343305.0,,0.19
2022,Chesson Hadley,-0.173,-0.433,-0.003,-0.248,0.511,301.8,55.45,65.35,71.565,1195172.0,121.0,-0.6839999999999999
2022,Chez Reavie,-0.184,-0.209,0.467,-0.074,-0.368,283.9,70.43,66.54,71.039,1908670.0,65.0,0.184
2022,Chris Kirk,0.999,0.367,0.256,0.408,-0.033,300.1,64.5,66.14,70.425,2408913.0,68.0,1.031
2022,Chris Stroud,,,,,,,,,,95402.0,,
2022,Christiaan Bezuidenhout,0.753,-0.035,0.12,0.015,0.653,291.6,62.4,66.04,70.32,2233289.0,51.0,0.09999999999999999
2022,Collin Morikawa,0.978,0.361,0.854,-0.149,-0.088,301.8,65.27,68.61,69.863,4837271.0,21.0,1.0659999999999998
2022,Corey Conners,1.143,0.7,0.601,-0.06,-0.099,302.7,66.83,71.9,69.941,3876590.0,26.0,1.2409999999999999
2022,Curtis Thompson,-0.852,-0.029,-0.505,-0.299,-0.019,309.2,53.33,63.11,71.839,338509.0,,-0.833
2022,D.A. Points,,,,,,,,,,45522.0,,
2022,D.J. Trahan,,,,,,,,,,35292.0,,
2022,Daniel Berger,,,,,,,,,,1769539.0,91.0,
2022,Danny Lee,-0.654,0.072,-0.085,-0.379,-0.263,297.8,55.43,61.86,71.072,1265934.0,102.0,-0.392
2022,Danny Willett,0.004,0.016,-0.458,0.513,-0.066,297.2,61.55,64.52,71.114,914293.0,141.0,0.07100000000000001
2022,David Hearn,,,,,,,,,,66239.0,,
2022,David Lingmerth,,,,,,,,,,229256.0,,
2022,David Lipsky,0.346,0.001,0.354,0.026,-0.036,295.2,65.24,68.12,70.802,1269468.0,89.0,0.381
2022,David Skinns,-0.708,-0.819,-0.09,0.045,0.156,301.8,51.15,64.06,71.907,243143.0,,-0.8639999999999999
2022,Davis Love III,,,,,,,,,,15048.0,,
2022,Davis Riley,0.578,0.312,0.161,-0.003,0.107,307.6,61.93,66.96,70.259,3190793.0,36.0,0.47
2022,Dawie van der Walt,-0.88,-0.03,-0.24,-0.384,-0.227,298.2,59.49,63.8,72.198,184972.0,,-0.654
2022,Denny McCarthy,0.837,-0.183,-0.059,0.261,0.818,291.6,64.49,65.33,69.971,2882771.0,37.0,0.019000000000000017
2022,Derek Ernst,,,,,,,,,,25057.0,,
2022,Doc Redman,-0.264,-0.114,0.146,-0.421,0.125,294.8,60.18,67.3,71.467,849809.0,140.0,-0.389
2022,Doug Ghim,-0.157,0.135,0.158,-0.045,-0.405,295.6,64.22,66.47,71.056,1347458.0,125.0,0.24800000000000005
2022,Dylan Frittelli,-0.041,-0.192,-0.007,0.096,0.061,304.1,50.5,64.64,71.013,1194625.0,87.0,-0.10300000000000001
2022,Dylan Wu,-0.64,-0.239,-0.204,-0.137,-0.06,296.5,58.86,66.58,71.628,382717.0,,-0.58
2022,Emiliano Grillo,0.448,0.48,0.043,-0.054,-0.022,305.6,64.07,67.92,70.965,2094647.0,53.0,0.46900000000000003
2022,Erik van Rooyen,-0.292,0.09,0.411,-0.46,-0.333,299.4,61.41,65.05,71.453,927524.0,150.0,0.04099999999999998
2022,Fabián Gómez,,,,,,,,,,40401.0,,
2022,Francesco Molinari,0.053,-0.267,-0.142,0.336,0.126,295.4,61.21,63.42,71.263,816460.0,148.0,-0.07300000000000001
2022,Garrick Higgo,-0.98,-0.128,-0.155,-0.394,-0.303,305.0,56.97,63.79,72.172,667305.0,,-0.677
2022,Gary Woodland,0.804,0.303,0.318,0.144,0.039,309.9,56.8,66.1,70.457,1992732.0,79.0,0.765
2022,George McNeill,,,,,,,,,,16800.0,,
2022,Grayson Murray,,,,,,,,,,218304.0,,
2022,Greg Chalmers,,,,,,,,,,62549.0,,
2022,Greyson Sigg,-0.049,0.017,0.056,-0.071,-0.051,294.9,62.87,68.09,70.994,884085.0,114.0,0.0020000000000000157
2022,Hank Lebioda,0.061,-0.235,0.085,0.015,0.195,294.2,62.12,65.63,71.098,588984.0,,-0.13499999999999995
2022,Harold Varner III,0.554,-0.058,0.458,0.348,-0.194,305.8,54.61,66.51,70.422,2294141.0,69.0,0.748
2022,Harris English,,,,,,,,,,305923.0,,
2022,Harry Higgs,-0.824,-0.35,-0.6,-0.089,0.215,301.8,55.52,61.39,71.606,834333.0,147.0,-1.039
2022,Hayden Buckley,0.139,0.568,0.086,-0.207,-0.308,300.1,67.51,69.54,71.041,1303036.0,104.0,0.44699999999999995
2022,Henrik Norlander,-0.478,-0.222,0.158,0.061,-0.476,291.0,62.35,68.13,71.365,613966.0,,-0.0030000000000000027
2022,Henrik Stenson,,,,,,,,,,184439.0,,
2022,Hideki Matsuyama,1.015,0.127,0.711,0.206,-0.028,304.7,59.37,68.29,70.116,5776298.0,11.0,1.044
2022,Hudson Swafford,-0.314,-0.008,0.438,-0.747,0.002,307.4,60.76,66.75,71.49,1714926.0,75.0,-0.317
2022,Ian Poulter,0.283,-0.219,-0.217,0.251,0.468,295.6,62.1,62.25,71.078,537169.0,,-0.185
2022,J.J. Henry,,,,,,,,,,41727.0,,
2022,J.J. Spaun,0.308,0.124,0.127,-0.043,0.1,294.7,64.11,67.02,70.669,2951152.0,34.0,0.20800000000000002
2022,J.T. Poston,0.697,0.18,0.018,0.218,0.279,298.2,59.45,66.73,70.295,3292443.0,15.0,0.416
2022,James Hahn,-0.058,0.286,0.013,-0.079,-0.278,302.8,61.48,65.81,70.973,1183254.0,113.0,0.21999999999999997
2022,Jared Wolfe,-0.644,-0.079,-0.189,-0.218,-0.157,309.6,55.66,68.64,71.611,189112.0,,-0.486
2022,Jason Day,0.201,0.018,-0.137,0.231,0.089,301.6,61.19,64.72,70.806,1086460.0,124.0,0.112
2022,Jason Dufner,-1.087,-0.287,-0.085,-0.014,-0.701,292.1,59.37,64.11,72.076,118175.0,,-0.386
2022,Jason Kokrak,0.337,0.117,0.026,-0.058,0.252,309.2,61.31,65.3,70.778,2339960.0,59.0,0.08500000000000002
2022,Jay Haas,,,,,,,,,,16185.0,,
2022,Jhonattan Vegas,0.375,0.393,0.396,-0.182,-0.232,315.7,55.39,68.11,70.521,1097633.0,111.0,0.607
2022,Jim Furyk,,,,,,,,,,27375.0,,
2022,Jim Herman,-0.991,-0.035,-0.259,-0.236,-0.46,291.8,68.27,67.65,71.791,202105.0,,-0.53
2022,Jim Knous,-0.312,-0.29,-0.555,0.302,0.231,299.0,55.73,63.18,71.566,307059.0,,-0.5429999999999999
2022,Jimmy Walker,,,,,,,,,,210827.0,,
2022,Joaquin Niemann,1.274,0.545,0.527,0.263,-0.061,309.1,56.71,67.92,69.829,5076060.0,11.0,1.335
2022,Joel Dahmen,-0.021,0.14,0.195,-0.229,-0.126,292.1,67.88,67.91,70.855,1712942.0,92.0,0.10600000000000001
2022,John Huh,0.276,-0.012,0.171,0.128,-0.011,292.0,66.44,66.82,70.737,1631948.0,77.0,0.28700000000000003
2022,John Merrick,,,,,,,,,,19502.0,,
2022,John Senden,,,,,,,,,,13650.0,,
2022,Johnson Wagner,,,,,,,,,,35205.0,,
2022,Jon Rahm,1.656,1.025,0.363,-0.098,0.367,318.9,62.5,71.59,69.755,5248220.0,15.0,1.2899999999999998
2022,Jonas Blixt,-1.374,-0.005,-1.352,-0.253,0.236,296.6,58.76,58.78,72.679,135079.0,,-1.6099999999999999
2022,Jonathan Byrd,-0.114,-0.591,-0.003,0.382,0.097,292.9,61.31,66.18,71.135,558025.0,,-0.21199999999999997
2022,Jordan Spieth,0.839,0.335,0.416,0.295,-0.207,308.4,55.99,67.42,70.24,5018444.0,13.0,1.046
2022,Joseph Bramlett,-0.54,0.332,0.125,-0.046,-0.951,318.3,52.45,68.86,71.619,409468.0,,0.41100000000000003
2022,Joshua Creel,-0.966,-0.163,-0.409,-0.321,-0.074,284.6,63.59,60.4,72.388,115976.0,,-0.893
2022,Justin Lower,-0.261,-0.334,0.093,-0.272,0.252,294.2,60.26,67.36,71.093,700545.0,138.0,-0.513
2022,Justin Rose,0.505,0.022,0.065,-0.032,0.45,299.5,61.04,64.92,70.406,1426994.0,106.0,0.05499999999999999
2022,Justin Thomas,1.68,0.538,0.696,0.355,0.091,314.3,54.78,68.35,69.493,6829576.0,5.0,1.589
2022,K.H. Lee,0.418,0.22,-0.009,0.077,0.13,302.5,62.15,65.82,70.578,3347180.0,27.0,0.288
2022,Keegan Bradley,1.053,0.433,0.437,0.115,0.067,307.5,59.77,66.18,70.354,3623137.0,54.0,0.985
2022,Keith Mitchell,1.074,0.761,0.024,0.079,0.209,311.8,61.76,67.64,69.916,3068341.0,40.0,0.864
2022,Kelly Kraft,-0.121,-0.102,-0.323,-0.268,0.572,289.3,66.56,63.45,71.144,680946.0,142.0,-0.6930000000000001
2022,Kevin Chappell,-0.848,0.001,-0.59,-0.174,-0.085,310.1,51.76,66.46,71.909,332336.0,,-0.7629999999999999
2022,Kevin Kisner,0.387,-0.317,-0.171,0.314,0.561,290.4,65.52,67.17,70.966,3757424.0,39.0,-0.174
2022,Kevin Stadler,,,,,,,,,,7955.0,,
2022,Kevin Streelman,0.397,0.304,0.054,0.129,-0.091,295.8,69.48,66.48,70.901,1354092.0,99.0,0.487
2022,Kevin Tway,-0.572,-0.105,-0.654,0.058,0.129,310.2,50.79,64.79,71.554,927182.0,127.0,-0.701
2022,Kiradech Aphibarnrat,-0.674,0.015,-0.409,-0.249,-0.032,293.0,65.39,63.94,71.616,299174.0,,-0.643
2022,Kramer Hickok,-0.285,0.232,0.041,-0.283,-0.274,294.5,65.76,65.93,71.087,881229.0,135.0,-0.009999999999999953
2022,Kurt Kitayama,0.29,0.142,0.149,0.016,-0.017,310.8,51.89,65.79,70.882,2547912.0,41.0,0.307
2022,Kyle Stanley,,,,,,,,,,188048.0,,
2022,Lanto Griffin,0.292,0.012,0.438,-0.279,0.121,301.6,58.31,65.46,70.735,1717566.0,81.0,0.17099999999999999
2022,Lee Hodges,0.132,0.119,0.256,0.002,-0.245,300.3,61.69,69.12,70.889,1377251.0,76.0,0.377
2022,Lucas Glover,-0.195,0.23,0.368,-0.224,-0.568,297.5,67.54,68.28,71.27,1941796.0,42.0,0.374
2022,Lucas Herbert,-0.28,-0.247,-0.979,0.094,0.853,307.3,50.78,57.82,71.179,2558440.0,44.0,-1.132
2022,Luke Donald,0.056,-0.84,0.451,0.318,0.128,286.5,56.96,65.17,70.882,410042.0,,-0.07099999999999995
2022,Luke List,0.476,0.677,0.594,0.099,-0.895,314.8,55.12,69.72,70.679,2734720.0,52.0,1.3699999999999999
2022,Mackenzie Hughes,0.302,-0.289,-0.206,0.288,0.509,298.0,57.53,62.8,70.64,2276212.0,57.0,-0.20700000000000002
2022,Marc Leishman,0.784,-0.021,0.166,0.132,0.507,307.1,55.94,66.36,70.511,2015561.0,60.0,0.277
2022,Mark Hensby,,,,,,,,,,97356.0,,
2022,Mark Hubbard,0.6,-0.13,0.494,-0.003,0.239,288.3,62.78,68.3,70.284,1179782.0,100.0,0.361
2022,Martin Laird,0.39,0.175,0.444,0.24,-0.47,298.0,68.19,68.77,70.574,1094313.0,107.0,0.859
2022,Martin Trainer,-0.885,-0.34,-0.938,-0.127,0.52,305.5,54.12,63.53,71.841,726985.0,149.0,-1.405
2022,Matt Every,,,,,,,,,,7659.0,,
2022,Matt Fitzpatrick,1.792,0.636,0.28,0.452,0.425,303.8,63.38,66.83,69.217,7012672.0,15.0,1.368
2022,Matt Jones,0.394,0.253,0.107,0.48,-0.447,306.5,54.18,65.57,70.879,1914560.0,73.0,0.84
2022,Matt Kuchar,0.756,-0.272,-0.035,0.519,0.544,287.9,63.45,63.93,70.291,2051300.0,66.0,0.21199999999999997
2022,Matt NeSmith,,,,,,,,,,,83.0,
2022,Matt Wallace,-0.685,-0.45,-0.109,-0.123,-0.003,303.7,58.98,65.97,71.4,918351.0,136.0,-0.682
2022,Matthew NeSmith,0.409,0.168,0.417,-0.024,-0.152,298.0,63.71,68.48,70.594,1539142.0,,0.5609999999999999
2022,Matthew Wolff,-0.259,-0.234,-0.632,0.183,0.423,318.4,50.0,62.17,71.375,1485181.0,84.0,-0.683
2022,Matthias Schwab,0.261,-0.241,0.18,0.204,0.118,293.8,59.42,68.65,70.598,955840.0,129.0,0.143
2022,Maverick McNealy,0.683,0.277,-0.004,-0.044,0.454,307.4,57.92,66.79,70.282,2689754.0,38.0,0.22900000000000004
2022,Max Homa,1.343,0.425,0.384,0.165,0.369,306.3,60.63,65.99,69.972,5289842.0,5.0,0.974
2022,Max McGreevy,-0.662,-0.316,-0.225,0.009,-0.129,289.8,63.62,63.58,71.556,999625.0,120.0,-0.532
2022,Michael Gligic,-0.101,0.168,-0.087,-0.097,-0.084,301.2,59.35,67.29,71.296,652204.0,146.0,-0.015999999999999986
2022,Michael Kim,,,,,,,,,,183150.0,,
2022,Michael Thompson,-0.11,-0.255,-0.133,0.132,0.146,287.9,65.87,64.09,71.07,1148272.0,103.0,-0.256
2022,Mito Pereira,1.111,0.386,0.679,0.047,0.012,303.9,60.37,69.6,70.216,2797925.0,50.0,1.1119999999999999
2022,Nate Lashley,0.29,0.017,0.093,-0.026,0.206,295.2,63.63,67.69,70.902,976895.0,112.0,0.084
2022,Nick Hardy,0.115,0.386,-0.134,-0.312,0.175,305.7,57.73,68.74,70.845,820728.0,143.0,-0.06
2022,Nick Taylor,-0.072,-0.036,0.015,0.051,-0.102,296.1,58.29,65.21,70.93,832637.0,134.0,0.03
2022,Nick Watney,-0.914,-0.553,0.131,-0.306,-0.186,301.2,53.74,66.81,72.038,1012572.0,123.0,-0.728
2022,Omar Uresti,,,,,,,,,,14910.0,,
2022,Padraig Harrington,,,,,,,,,,37464.0,,
2022,Pat Perez,0.402,-0.402,0.199,0.46,0.145,287.2,59.09,64.25,70.941,1071981.0,132.0,0.257
2022,Patrick Cantlay,1.522,0.526,0.363,0.266,0.367,308.0,60.58,69.28,69.468,9369605.0,7.0,1.155
2022,Patrick Reed,-0.299,-0.503,-0.317,0.28,0.241,290.6,59.25,62.78,,,,-0.54
2022,Patrick Rodgers,0.563,0.163,0.091,-0.051,0.36,309.3,50.98,68.17,70.595,1327382.0,95.0,0.203
2022,Patton Kizzire,-0.143,-0.16,0.213,-0.061,-0.136,303.7,55.89,65.56,71.285,985293.0,130.0,-0.008000000000000007
2022,Paul Barjon,-0.605,0.454,-0.245,-0.74,-0.073,309.4,58.82,65.49,71.752,436732.0,,-0.5309999999999999
2022,Paul Casey,,,,,,,,,,1740282.0,139.0,
2022,Paul Goydos,,,,,,,,,,16800.0,,
2022,Peter Malnati,0.08,-0.268,-0.023,0.167,0.204,297.1,55.22,64.29,71.059,1288197.0,101.0,-0.12400000000000003
2022,Peter Uihlein,,,,,,,,,,142276.0,,
2022,Phil Mickelson,,,,,,,,,,140608.0,,
2022,Richard Johnson,,,,,,,,,,15725.0,,
2022,Richy Werenski,-1.09,-0.689,-0.513,-0.137,0.248,294.9,56.14,62.79,72.31,354791.0,,-1.339
2022,Rickie Fowler,-0.162,-0.022,-0.161,0.274,-0.253,309.4,57.91,62.21,70.987,1072929.0,133.0,0.09100000000000003
2022,Ricky Barnes,,,,,,,,,,83169.0,,
2022,Robert Garrigus,,,,,,,,,,185879.0,,
2022,Robert Streb,0.047,0.037,-0.042,0.071,-0.019,300.4,59.63,64.32,70.906,1120076.0,116.0,0.06599999999999999
2022,Roger Sloan,-0.571,-0.232,-0.241,0.005,-0.103,296.2,58.02,63.55,71.569,388678.0,,-0.46799999999999997
2022,Rory McIlroy,2.115,0.771,0.626,0.222,0.495,321.3,58.06,69.91,68.67,8654566.0,1.0,1.619
2022,Rory Sabbatini,0.263,-0.087,-0.337,0.351,0.336,290.0,61.33,63.94,70.836,628043.0,,-0.07300000000000006
2022,Russell Henley,1.192,0.06,0.969,0.325,-0.162,298.7,67.52,70.94,69.933,2837505.0,45.0,1.3539999999999999
2022,Russell Knox,0.143,0.139,0.45,-0.03,-0.417,293.7,66.91,71.41,70.603,1683424.0,96.0,0.5589999999999999
2022,Ryan Armour,0.237,0.28,0.122,-0.082,-0.082,286.3,73.95,67.56,70.924,412318.0,,0.32
2022,Ryan Brehm,,,,,,,,,,806039.0,128.0,
2022,Ryan Moore,,,,,,,,,,282801.0,,
2022,Ryan Palmer,0.142,0.404,-0.056,0.109,-0.314,305.6,56.76,66.75,70.763,1167801.0,88.0,0.457
2022,Ryuji Imada,,,,,,,,,,16318.0,,
2022,S.Y. Noh,-0.368,-1.137,0.147,0.294,0.327,299.2,50.29,67.11,71.496,291033.0,,-0.696
2022,Sahith Theegala,0.339,0.03,0.185,0.167,-0.043,304.3,54.04,66.47,70.788,3124668.0,28.0,0.382
2022,Sam Burns,1.39,0.067,0.554,0.217,0.553,309.6,55.38,68.68,69.768,7073986.0,24.0,0.838
2022,Sam Ryder,-0.028,-0.153,0.062,-0.046,0.109,294.0,59.74,65.66,71.064,1257416.0,108.0,-0.137
2022,Sangmoon Bae,,,,,,,,,,23357.0,,
2022,Satoshi Kodaira,0.046,0.159,0.118,-0.211,-0.021,286.5,71.88,66.99,70.785,443970.0,,0.06600000000000003
2022,Scott Brown,,,,,,,,,,238839.0,,
2022,Scott Gutschewski,-0.258,-0.164,0.264,-0.023,-0.335,296.9,58.79,68.45,71.51,351321.0,,0.07700000000000001
2022,Scott Piercy,0.012,0.022,-0.217,0.181,0.026,295.8,56.73,62.63,71.084,1030752.0,118.0,-0.014000000000000012
2022,Scott Stallings,0.558,-0.024,0.191,0.124,0.267,306.0,54.76,65.39,70.457,3933593.0,29.0,0.29100000000000004
2022,Scottie Scheffler,1.677,0.356,0.819,0.3,0.202,311.6,59.97,72.29,69.293,14046910.0,2.0,1.4749999999999999
2022,Seamus Power,0.55,0.163,0.013,0.091,0.283,301.0,61.8,68.66,70.303,3100241.0,43.0,0.267
2022,Sean O'Hair,,,,,,,,,,345547.0,,
2022,Sebastián Muñoz,0.47,0.232,0.331,-0.027,-0.066,303.7,62.05,66.47,70.524,2545121.0,55.0,0.536
2022,Sepp Straka,-0.029,0.023,-0.247,-0.09,0.285,303.0,59.87,66.55,71.119,4722434.0,7.0,-0.314
2022,Seth Reeves,-0.763,0.475,-0.533,-0.429,-0.276,309.4,59.94,66.33,72.005,376574.0,,-0.48700000000000004
2022,Shane Lowry,1.175,0.16,0.679,0.173,0.162,306.9,61.36,67.91,69.661,3616679.0,32.0,1.012
2022,Si Woo Kim,0.227,0.287,0.072,0.272,-0.404,301.1,64.01,65.59,70.916,2234151.0,58.0,0.631
2022,Stephan Jaeger,0.107,-0.506,0.177,0.408,0.027,293.0,57.02,63.46,70.841,1289503.0,94.0,0.07899999999999996
2022,Stewart Cink,-0.252,0.1,-0.013,-0.249,-0.09,306.2,59.81,68.25,71.118,1026158.0,126.0,-0.16199999999999998
2022,Sung Kang,-0.879,-0.386,-0.488,-0.138,0.133,293.9,60.94,66.04,71.923,359397.0,,-1.012
2022,Sungjae Im,1.668,0.651,0.308,0.383,0.326,303.7,65.51,70.83,69.762,5567974.0,2.0,1.342
2022,Talor Gooch,1.022,-0.138,0.653,0.502,0.005,304.4,61.88,69.33,70.063,3718990.0,30.0,1.017
2022,Taylor Moore,0.123,0.243,-0.196,0.103,-0.027,302.0,61.76,68.25,70.939,1751237.0,67.0,0.14999999999999997
2022,Taylor Pendrith,0.619,0.591,0.115,0.005,-0.092,316.1,57.01,70.66,70.506,2330840.0,47.0,0.711
2022,Tiger Woods,,,,,,,,,,43500.0,,
2022,Tom Hoge,0.768,0.058,0.664,0.056,-0.009,298.1,61.56,66.32,70.366,4310046.0,10.0,0.7780000000000001
2022,Tom Kim,,,,,,,,,,2824580.0,35.0,
2022,Tommy Fleetwood,1.05,0.027,0.181,0.467,0.375,301.5,59.36,65.67,69.653,2874008.0,64.0,0.675
2022,Tommy Gainey,,,,,,,,,,252536.0,,
2022,Tony Finau,1.499,0.543,0.659,0.206,0.091,308.0,57.96,71.25,69.748,6117886.0,9.0,1.408
2022,Trey Mullinax,0.197,0.451,0.021,-0.118,-0.158,317.2,54.86,66.73,71.008,2172365.0,33.0,0.35400000000000004
2022,Troy Merritt,0.506,0.201,0.046,-0.018,0.276,292.2,64.0,63.31,70.338,1906304.0,62.0,0.229
2022,Tyler Duncan,0.407,0.33,0.133,0.036,-0.092,295.1,68.9,67.68,70.696,890879.0,110.0,0.499
2022,Tyler McCumber,,,,,,,,,,307005.0,,
2022,Tyrrell Hatton,1.034,-0.047,0.153,0.186,0.742,305.7,54.6,64.06,70.01,2849792.0,49.0,0.292
2022,Vaughn Taylor,-0.056,-0.15,0.386,0.038,-0.33,284.7,68.12,66.56,70.928,358473.0,,0.274
2022,Viktor Hovland,0.768,0.423,0.606,-0.651,0.389,308.4,61.87,66.98,70.163,4868461.0,15.0,0.3779999999999999
2022,Vince Whaley,-0.076,-0.052,-0.466,0.101,0.341,302.0,51.57,63.79,70.923,1039817.0,109.0,-0.41700000000000004
2022,Webb Simpson,0.367,-0.044,0.143,0.23,0.038,300.6,64.65,64.6,70.583,1041955.0,131.0,0.329
2022,Wesley Bryan,-1.125,-1.574,0.161,0.271,0.016,297.2,51.79,61.0,72.093,214572.0,,-1.142
