year,player_name,money_earned
2022,Bryson DeChambeau,519928
2022,Andrew Novak,513881
2022,Andrew Landry,498700
2022,Ben Martin,491882
2022,Bill Haas,466497
2022,Satoshi Kodaira,443970
2022,Paul Barjon,436732
2022,Ryan Armour,412318
2022,William McGirt,412275
2022,Luke Donald,410042
2022,Joseph Bramlett,409468
2022,Roger Sloan,388678
2022,Dylan Wu,382717
2022,Seth Reeves,376574
2022,Sung Kang,359397
2022,Vaughn Taylor,358473
2022,Richy Werenski,354791
2022,Brandt Snedeker,352198
2022,Scott Gutschewski,351321
2022,Sean O'Hair,345547
2022,Chase Seiffert,343305
2022,Curtis Thompson,338509
2022,Kevin Chappell,332336
2022,Camilo Villegas,318554
2022,Ben Kohles,309955
2022,Jim Knous,307059
2022,Tyler McCumber,307005
2022,Harris English,305923
2022,Kiradech Aphibarnrat,299174
2022,S.Y. Noh,291033
2022,Ryan Moore,282801
2022,Brandon Hagy,261376
2022,Tommy Gainey,252536
2022,David Skinns,243143
2022,Scott Brown,238839
2022,David Lingmerth,229256
2022,Grayson Murray,218304
2022,Bo Hoag,215072
2022,Wesley Bryan,214572
2022,Jimmy Walker,210827
2022,Brian Gay,203278
2022,Jim Herman,202105
2022,Aaron Baddeley,199830
2022,Bronson Burgoon,192026
2022,Jared Wolfe,189112
2022,Kyle Stanley,188048
2022,Robert Garrigus,185879
2022,Dawie van der Walt,184972
2022,Henrik Stenson,184439
2022,Michael Kim,183150
2022,Bo Van Pelt,161157
2022,Peter Uihlein,142276
2022,Phil Mickelson,140608
2022,Jonas Blixt,135079
2022,Brett Drewitt,121307
2022,Jason Dufner,118175
2022,Joshua Creel,115976
2022,Mark Hensby,97356
2022,Chris Stroud,95402
2022,Ricky Barnes,83169
2022,David Hearn,66239
2022,Greg Chalmers,62549
2022,D.A. Points,45522
2022,Tiger Woods,43500
2022,J.J. Henry,41727
2022,Ben Crane,40658
2022,Fabián Gómez,40401
2022,Padraig Harrington,37464
2022,D.J. Trahan,35292
2022,Johnson Wagner,35205
2022,Jim Furyk,27375
2022,Derek Ernst,25057
2022,Sangmoon Bae,23357
2022,Arjun Atwal,21150
2022,John Merrick,19502
2022,Paul Goydos,16800
2022,George McNeill,16800
2022,Ryuji Imada,16318
2022,Jay Haas,16185
2022,Richard Johnson,15725
2022,Davis Love III,15048
2022,Omar Uresti,14910
2022,John Senden,13650
2022,Brian Davis,8177
2022,Kevin Stadler,7955
2022,Matt Every,7659
